participant,item,mass,answer,group,lang,native,Frequent,LIKERT,MINT,,,,NIVEL
24,shtijim,m,1,L1HB,HB,1,nf,1,67,,,,
24,tojniot,m,1,L1HB,HB,1,nf,6,67,,,,
24,sfarim,m,1,L1HB,HB,1,f,7,67,,,,
25,seratim,m,1,L1HB,HB,1,f,8,67,,,,
25,haoalim,m,1,L1HB,HB,1,nf,6,67,,,,
25,heshojliot,m,1,L1HB,HB,1,nf,7,67,,,,
25,ubalim,m,1,L1HB,HB,1,nf,2,67,,,,
25,daltot,m,1,L1HB,HB,1,f,9,67,,,,
25,psukim,m,1,L1HB,HB,1,nf,5,67,,,,
25,dbarim,m,1,L1HB,HB,1,f,9,67,,,,
25,mehot,m,1,L1HB,HB,1,nf,2,67,,,,
25,todot,m,1,L1HB,HB,1,nf,2,67,,,,
25,januyot,m,1,L1HB,HB,1,f,7,67,,,,
25,matanot,m,1,L1HB,HB,1,f,6,67,,,,
25,yamim,m,1,L1HB,HB,1,f,9,67,,,,
25,mitot,m,1,L1HB,HB,1,f,7,67,,,,
25,shtijim,m,1,L1HB,HB,1,nf,1,67,,,,
25,tojniot,m,1,L1HB,HB,1,nf,4,67,,,,
25,sfarim,m,1,L1HB,HB,1,f,8,67,,,,
26,seratim,m,1,L1HB,HB,1,f,7,64,,,,
26,haoalim,m,1,L1HB,HB,1,nf,4,64,,,,
26,heshojliot,m,1,L1HB,HB,1,nf,3,64,,,,
26,ubalim,m,1,L1HB,HB,1,nf,2,64,,,,
26,daltot,m,1,L1HB,HB,1,f,8,64,,,,
26,psukim,m,1,L1HB,HB,1,nf,4,64,,,,
26,dbarim,m,1,L1HB,HB,1,f,5,64,,,,
26,mehot,m,1,L1HB,HB,1,nf,2,64,,,,
26,todot,m,1,L1HB,HB,1,nf,2,64,,,,
26,januyot,m,1,L1HB,HB,1,f,7,64,,,,
26,matanot,m,1,L1HB,HB,1,f,6,64,,,,
26,yamim,m,1,L1HB,HB,1,f,7,64,,,,
26,mitot,m,1,L1HB,HB,1,f,7,64,,,,
26,shtijim,m,1,L1HB,HB,1,nf,3,64,,,,
26,tojniot,m,1,L1HB,HB,1,nf,5,64,,,,
26,sfarim,m,1,L1HB,HB,1,f,2,64,,,,
27,seratim,m,1,L1HB,HB,1,f,9,65,,,,
27,haoalim,m,1,L1HB,HB,1,nf,5,65,,,,
27,heshojliot,m,1,L1HB,HB,1,nf,5,65,,,,
27,ubalim,m,1,L1HB,HB,1,nf,3,65,,,,
27,daltot,m,1,L1HB,HB,1,f,9,65,,,,
27,psukim,m,1,L1HB,HB,1,nf,5,65,,,,
27,dbarim,m,1,L1HB,HB,1,f,7,65,,,,
27,mehot,m,1,L1HB,HB,1,nf,5,65,,,,
27,todot,m,0,L1HB,HB,1,nf,3,65,,,,
27,januyot,m,1,L1HB,HB,1,f,9,65,,,,
27,matanot,m,1,L1HB,HB,1,f,7,65,,,,
27,yamim,m,1,L1HB,HB,1,f,7,65,,,,
27,mitot,m,1,L1HB,HB,1,f,9,65,,,,
27,shtijim,m,1,L1HB,HB,1,nf,5,65,,,,
27,tojniot,m,1,L1HB,HB,1,nf,5,65,,,,
27,sfarim,m,1,L1HB,HB,1,f,6,65,,,,
28,seratim,m,1,L1HB,HB,1,f,6,64,,,,
28,haoalim,m,1,L1HB,HB,1,nf,4,64,,,,
28,heshojliot,m,1,L1HB,HB,1,nf,4,64,,,,
28,ubalim,m,1,L1HB,HB,1,nf,3,64,,,,
28,daltot,m,1,L1HB,HB,1,f,7,64,,,,
28,psukim,m,1,L1HB,HB,1,nf,5,64,,,,
28,dbarim,m,1,L1HB,HB,1,f,6,64,,,,
28,mehot,m,1,L1HB,HB,1,nf,3,64,,,,
28,todot,m,1,L1HB,HB,1,nf,3,64,,,,
28,januyot,m,1,L1HB,HB,1,f,7,64,,,,
28,matanot,m,1,L1HB,HB,1,f,5,64,,,,
28,yamim,m,1,L1HB,HB,1,f,6,64,,,,
28,mitot,m,1,L1HB,HB,1,f,7,64,,,,
28,shtijim,m,0,L1HB,HB,1,nf,3,64,,,,
28,tojniot,m,1,L1HB,HB,1,nf,4,64,,,,
28,sfarim,m,1,L1HB,HB,1,f,4,64,,,,
29,seratim,m,1,L1HB,HB,1,f,8,63,,,,
29,haoalim,m,1,L1HB,HB,1,nf,9,63,,,,
29,heshojliot,m,1,L1HB,HB,1,nf,7,63,,,,
29,ubalim,m,1,L1HB,HB,1,nf,7,63,,,,
29,daltot,m,1,L1HB,HB,1,f,8,63,,,,
29,psukim,m,1,L1HB,HB,1,nf,8,63,,,,
29,dbarim,m,1,L1HB,HB,1,f,9,63,,,,
29,mehot,m,0,L1HB,HB,1,nf,8,63,,,,
29,todot,m,1,L1HB,HB,1,nf,7,63,,,,
29,januyot,m,1,L1HB,HB,1,f,9,63,,,,
29,matanot,m,1,L1HB,HB,1,f,9,63,,,,
29,yamim,m,1,L1HB,HB,1,f,8,63,,,,
29,mitot,m,1,L1HB,HB,1,f,9,63,,,,
29,shtijim,m,1,L1HB,HB,1,nf,8,63,,,,
29,tojniot,m,1,L1HB,HB,1,nf,8,63,,,,
29,sfarim,m,1,L1HB,HB,1,f,9,63,,,,
30,seratim,m,1,L1HB,HB,1,f,9,65,,,,
30,haoalim,m,1,L1HB,HB,1,nf,6,65,,,,
30,heshojliot,m,1,L1HB,HB,1,nf,6,65,,,,
30,ubalim,m,1,L1HB,HB,1,nf,3,65,,,,
30,daltot,m,1,L1HB,HB,1,f,9,65,,,,
30,psukim,m,1,L1HB,HB,1,nf,9,65,,,,
30,dbarim,m,1,L1HB,HB,1,f,8,65,,,,
30,mehot,m,1,L1HB,HB,1,nf,6,65,,,,
30,todot,m,1,L1HB,HB,1,nf,3,65,,,,
30,januyot,m,1,L1HB,HB,1,f,9,65,,,,
30,matanot,m,1,L1HB,HB,1,f,8,65,,,,
30,yamim,m,1,L1HB,HB,1,f,8,65,,,,
30,mitot,m,1,L1HB,HB,1,f,9,65,,,,
30,shtijim,m,1,L1HB,HB,1,nf,2,65,,,,
30,tojniot,m,1,L1HB,HB,1,nf,8,65,,,,
30,sfarim,m,1,L1HB,HB,1,f,7,65,,,,
31,seratim,m,1,L1HB,HB,1,f,5,63,,,,
31,haoalim,m,1,L1HB,HB,1,nf,3,63,,,,
31,heshojliot,m,1,L1HB,HB,1,nf,3,63,,,,
31,ubalim,m,1,L1HB,HB,1,nf,2,63,,,,
31,daltot,m,1,L1HB,HB,1,f,7,63,,,,
31,psukim,m,1,L1HB,HB,1,nf,7,63,,,,
31,dbarim,m,1,L1HB,HB,1,f,7,63,,,,
31,mehot,m,1,L1HB,HB,1,nf,2,63,,,,
31,todot,m,1,L1HB,HB,1,nf,2,63,,,,
31,januyot,m,1,L1HB,HB,1,f,5,63,,,,
31,matanot,m,1,L1HB,HB,1,f,7,63,,,,
31,yamim,m,1,L1HB,HB,1,f,5,63,,,,
31,mitot,m,1,L1HB,HB,1,f,5,63,,,,
31,shtijim,m,1,L1HB,HB,1,nf,2,63,,,,
31,tojniot,m,1,L1HB,HB,1,nf,8,63,,,,
31,sfarim,m,1,L1HB,HB,1,f,7,63,,,,
32,seratim,m,1,L1HB,HB,1,f,6,62,,,,
32,haoalim,m,1,L1HB,HB,1,nf,3,62,,,,
32,heshojliot,m,1,L1HB,HB,1,nf,4,62,,,,
32,ubalim,m,1,L1HB,HB,1,nf,2,62,,,,
32,daltot,m,1,L1HB,HB,1,f,6,62,,,,
32,psukim,m,1,L1HB,HB,1,nf,5,62,,,,
32,dbarim,m,1,L1HB,HB,1,f,7,62,,,,
32,mehot,m,1,L1HB,HB,1,nf,3,62,,,,
32,todot,m,1,L1HB,HB,1,nf,3,62,,,,
32,januyot,m,1,L1HB,HB,1,f,6,62,,,,
32,matanot,m,1,L1HB,HB,1,f,5,62,,,,
32,yamim,m,1,L1HB,HB,1,f,7,62,,,,
32,mitot,m,1,L1HB,HB,1,f,6,62,,,,
32,shtijim,m,1,L1HB,HB,1,nf,3,62,,,,
32,tojniot,m,1,L1HB,HB,1,nf,4,62,,,,
32,sfarim,m,1,L1HB,HB,1,f,5,62,,,,
1,lapices,nm,1,L1SP,SP,1,f,,67,,,,
1,jardines,nm,1,L1SP,SP,1,nf,,67,,,,
1,coches,nm,1,L1SP,SP,1,f,,67,,,,
1,paises,nm,1,L1SP,SP,1,f,,67,,,,
1,caries,nm,1,L1SP,SP,1,nf,,67,,,,
1,peines,nm,1,L1SP,SP,1,nf,,67,,,,
1,fuentes,nm,1,L1SP,SP,1,nf,,67,,,,
1,sobres,nm,1,L1SP,SP,1,nf,,67,,,,
1,leches ,m,1,L1SP,SP,1,f,,67,,,,
1,nubes,nm,1,L1SP,SP,1,nf,,67,,,,
1,muertes ,m,1,L1SP,SP,1,f,,67,,,,
1,arboles,nm,1,L1SP,SP,1,f,,67,,,,
1,buzones,nm,1,L1SP,SP,1,nf,,67,,,,
1,calles,nm,1,L1SP,SP,1,f,,67,,,,
1,carnes ,m,1,L1SP,SP,1,nf,,67,,,,
1,clases,nm,1,L1SP,SP,1,f,,67,,,,
2,lapices,nm,1,L1SP,SP,1,f,6,67,,,,
2,jardines,nm,1,L1SP,SP,1,nf,1,67,,,,
2,coches,nm,1,L1SP,SP,1,f,5,67,,,,
2,paises,nm,1,L1SP,SP,1,f,7,67,,,,
2,caries,nm,1,L1SP,SP,1,nf,4,67,,,,
2,peines,nm,1,L1SP,SP,1,nf,1,67,,,,
2,fuentes,nm,1,L1SP,SP,1,nf,3,67,,,,
2,sobres,nm,1,L1SP,SP,1,nf,2,67,,,,
2,leches ,m,1,L1SP,SP,1,f,1,67,,,,
2,nubes,nm,1,L1SP,SP,1,nf,1,67,,,,
2,muertes ,m,0,L1SP,SP,1,f,3,67,,,,
2,arboles,nm,1,L1SP,SP,1,f,4,67,,,,
2,buzones,nm,1,L1SP,SP,1,nf,4,67,,,,
2,calles,nm,1,L1SP,SP,1,f,2,67,,,,
2,carnes ,m,1,L1SP,SP,1,nf,3,67,,,,
2,clases,nm,1,L1SP,SP,1,f,5,67,,,,
3,lapices,nm,1,L1SP,SP,1,f,8,64,,,,
3,jardines,nm,1,L1SP,SP,1,nf,4,64,,,,
3,coches,nm,1,L1SP,SP,1,f,8,64,,,,
3,paises,nm,1,L1SP,SP,1,f,9,64,,,,
3,caries,nm,0,L1SP,SP,1,nf,5,64,,,,
3,peines,nm,1,L1SP,SP,1,nf,4,64,,,,
3,fuentes,nm,1,L1SP,SP,1,nf,3,64,,,,
3,sobres,nm,1,L1SP,SP,1,nf,5,64,,,,
3,leches ,m,1,L1SP,SP,1,f,4,64,,,,
3,nubes,nm,1,L1SP,SP,1,nf,4,64,,,,
3,muertes ,m,1,L1SP,SP,1,f,7,64,,,,
3,arboles,nm,1,L1SP,SP,1,f,7,64,,,,
3,buzones,nm,1,L1SP,SP,1,nf,4,64,,,,
3,calles,nm,1,L1SP,SP,1,f,6,64,,,,
3,carnes ,m,1,L1SP,SP,1,nf,3,64,,,,
3,clases,nm,1,L1SP,SP,1,f,9,64,,,,
4,lapices,nm,1,L1SP,SP,1,f,9,63,,,,
4,jardines,nm,1,L1SP,SP,1,nf,3,63,,,,
4,coches,nm,1,L1SP,SP,1,f,8,63,,,,
4,paises,nm,1,L1SP,SP,1,f,9,63,,,,
4,caries,nm,1,L1SP,SP,1,nf,9,63,,,,
4,peines,nm,1,L1SP,SP,1,nf,4,63,,,,
4,fuentes,nm,1,L1SP,SP,1,nf,3,63,,,,
4,sobres,nm,1,L1SP,SP,1,nf,7,63,,,,
4,leches ,m,1,L1SP,SP,1,f,4,63,,,,
4,nubes,nm,1,L1SP,SP,1,nf,5,63,,,,
4,muertes ,m,1,L1SP,SP,1,f,4,63,,,,
4,arboles,nm,1,L1SP,SP,1,f,7,63,,,,
4,buzones,nm,1,L1SP,SP,1,nf,5,63,,,,
4,calles,nm,1,L1SP,SP,1,f,4,63,,,,
4,carnes ,m,1,L1SP,SP,1,nf,3,63,,,,
4,clases,nm,1,L1SP,SP,1,f,7,63,,,,
5,lapices,nm,1,L1SP,SP,1,f,9,63,,,,
5,jardines,nm,1,L1SP,SP,1,nf,3,63,,,,
5,coches,nm,1,L1SP,SP,1,f,7,63,,,,
5,paises,nm,1,L1SP,SP,1,f,8,63,,,,
5,caries,nm,1,L1SP,SP,1,nf,7,63,,,,
5,peines,nm,1,L1SP,SP,1,nf,3,63,,,,
5,fuentes,nm,1,L1SP,SP,1,nf,5,63,,,,
5,sobres,nm,1,L1SP,SP,1,nf,5,63,,,,
5,leches ,m,1,L1SP,SP,1,f,4,63,,,,
5,nubes,nm,1,L1SP,SP,1,nf,1,63,,,,
5,muertes ,m,1,L1SP,SP,1,f,7,63,,,,
5,arboles,nm,1,L1SP,SP,1,f,6,63,,,,
5,buzones,nm,1,L1SP,SP,1,nf,7,63,,,,
5,calles,nm,1,L1SP,SP,1,f,8,63,,,,
5,carnes ,m,1,L1SP,SP,1,nf,6,63,,,,
5,clases,nm,1,L1SP,SP,1,f,7,63,,,,
6,lapices,nm,1,L1SP,SP,1,f,3,63,,,,
6,jardines,nm,1,L1SP,SP,1,nf,2,63,,,,
6,coches,nm,1,L1SP,SP,1,f,5,63,,,,
6,paises,nm,1,L1SP,SP,1,f,5,63,,,,
6,caries,nm,1,L1SP,SP,1,nf,5,63,,,,
6,peines,nm,1,L1SP,SP,1,nf,2,63,,,,
6,fuentes,nm,1,L1SP,SP,1,nf,2,63,,,,
6,sobres,nm,1,L1SP,SP,1,nf,3,63,,,,
6,leches ,m,1,L1SP,SP,1,f,5,63,,,,
6,nubes,nm,1,L1SP,SP,1,nf,1,63,,,,
6,muertes ,m,1,L1SP,SP,1,f,5,63,,,,
6,arboles,nm,1,L1SP,SP,1,f,3,63,,,,
6,buzones,nm,1,L1SP,SP,1,nf,2,63,,,,
6,calles,nm,1,L1SP,SP,1,f,3,63,,,,
6,carnes ,m,1,L1SP,SP,1,nf,2,63,,,,
6,clases,nm,1,L1SP,SP,1,f,5,63,,,,
7,lapices,nm,1,L1SP,SP,1,f,3,65,,,,
7,jardines,nm,0,L1SP,SP,1,nf,1,65,,,,
7,coches,nm,0,L1SP,SP,1,f,4,65,,,,
7,paises,nm,1,L1SP,SP,1,f,9,65,,,,
7,caries,nm,1,L1SP,SP,1,nf,4,65,,,,
7,peines,nm,1,L1SP,SP,1,nf,1,65,,,,
7,fuentes,nm,1,L1SP,SP,1,nf,1,65,,,,
7,sobres,nm,1,L1SP,SP,1,nf,1,65,,,,
7,leches ,m,1,L1SP,SP,1,f,1,65,,,,
7,nubes,nm,1,L1SP,SP,1,nf,1,65,,,,
7,muertes ,m,1,L1SP,SP,1,f,1,65,,,,
7,arboles,nm,0,L1SP,SP,1,f,4,65,,,,
7,buzones,nm,1,L1SP,SP,1,nf,3,65,,,,
7,calles,nm,1,L1SP,SP,1,f,3,65,,,,
7,carnes ,m,1,L1SP,SP,1,nf,4,65,,,,
7,clases,nm,1,L1SP,SP,1,f,9,65,,,,
8,lapices,nm,1,L1SP,SP,1,f,6,65,,,,
8,jardines,nm,1,L1SP,SP,1,nf,2,65,,,,
8,coches,nm,1,L1SP,SP,1,f,6,65,,,,
8,paises,nm,1,L1SP,SP,1,f,8,65,,,,
8,caries,nm,1,L1SP,SP,1,nf,5,65,,,,
8,peines,nm,1,L1SP,SP,1,nf,2,65,,,,
8,fuentes,nm,1,L1SP,SP,1,nf,4,65,,,,
8,sobres,nm,1,L1SP,SP,1,nf,2,65,,,,
8,leches ,m,1,L1SP,SP,1,f,2,65,,,,
8,nubes,nm,1,L1SP,SP,1,nf,1,65,,,,
8,muertes ,m,1,L1SP,SP,1,f,2,65,,,,
8,arboles,nm,1,L1SP,SP,1,f,4,65,,,,
8,buzones,nm,1,L1SP,SP,1,nf,3,65,,,,
8,calles,nm,1,L1SP,SP,1,f,3,65,,,,
8,carnes ,m,1,L1SP,SP,1,nf,3,65,,,,
8,clases,nm,1,L1SP,SP,1,f,7,65,,,,
9,lapices,nm,1,L1SP,SP,1,f,7,65,,,,
9,jardines,nm,0,L1SP,SP,1,nf,1,65,,,,
9,coches,nm,1,L1SP,SP,1,f,5,65,,,,
9,paises,nm,1,L1SP,SP,1,f,7,65,,,,
9,caries,nm,1,L1SP,SP,1,nf,7,65,,,,
9,peines,nm,1,L1SP,SP,1,nf,3,65,,,,
9,fuentes,nm,1,L1SP,SP,1,nf,2,65,,,,
9,sobres,nm,1,L1SP,SP,1,nf,3,65,,,,
9,leches ,m,1,L1SP,SP,1,f,2,65,,,,
9,nubes,nm,1,L1SP,SP,1,nf,1,65,,,,
9,muertes ,m,1,L1SP,SP,1,f,2,65,,,,
9,arboles,nm,1,L1SP,SP,1,f,2,65,,,,
9,buzones,nm,1,L1SP,SP,1,nf,3,65,,,,
9,calles,nm,1,L1SP,SP,1,f,5,65,,,,
9,carnes ,m,0,L1SP,SP,1,nf,3,65,,,,
9,clases,nm,1,L1SP,SP,1,f,7,65,,,,
10,lapices,nm,1,L1SP,SP,1,f,7,65,,,,
10,jardines,nm,1,L1SP,SP,1,nf,2,65,,,,
10,coches,nm,1,L1SP,SP,1,f,2,65,,,,
10,paises,nm,1,L1SP,SP,1,f,9,65,,,,
10,caries,nm,1,L1SP,SP,1,nf,5,65,,,,
10,peines,nm,1,L1SP,SP,1,nf,2,65,,,,
10,fuentes,nm,1,L1SP,SP,1,nf,3,65,,,,
10,sobres,nm,1,L1SP,SP,1,nf,5,65,,,,
10,leches ,m,1,L1SP,SP,1,f,5,65,,,,
10,nubes,nm,1,L1SP,SP,1,nf,4,65,,,,
10,muertes ,m,1,L1SP,SP,1,f,6,65,,,,
10,arboles,nm,1,L1SP,SP,1,f,2,65,,,,
10,buzones,nm,1,L1SP,SP,1,nf,6,65,,,,
10,calles,nm,1,L1SP,SP,1,f,7,65,,,,
10,carnes ,m,1,L1SP,SP,1,nf,3,65,,,,
10,clases,nm,1,L1SP,SP,1,f,8,65,,,,
11,lapices,nm,1,L1SP,SP,1,f,4,62,,,,
11,jardines,nm,1,L1SP,SP,1,nf,3,62,,,,
11,coches,nm,1,L1SP,SP,1,f,3,62,,,,
11,paises,nm,1,L1SP,SP,1,f,7,62,,,,
11,caries,nm,1,L1SP,SP,1,nf,7,62,,,,
11,peines,nm,1,L1SP,SP,1,nf,3,62,,,,
11,fuentes,nm,1,L1SP,SP,1,nf,3,62,,,,
11,sobres,nm,1,L1SP,SP,1,nf,5,62,,,,
11,leches ,m,1,L1SP,SP,1,f,2,62,,,,
11,nubes,nm,1,L1SP,SP,1,nf,1,62,,,,
11,muertes ,m,1,L1SP,SP,1,f,1,62,,,,
11,arboles,nm,1,L1SP,SP,1,f,3,62,,,,
11,buzones,nm,1,L1SP,SP,1,nf,3,62,,,,
11,calles,nm,1,L1SP,SP,1,f,3,62,,,,
11,carnes ,m,1,L1SP,SP,1,nf,3,62,,,,
11,clases,nm,1,L1SP,SP,1,f,5,62,,,,
12,lapices,nm,1,L1SP,SP,1,f,7,63,,,,
12,jardines,nm,1,L1SP,SP,1,nf,2,63,,,,
12,coches,nm,1,L1SP,SP,1,f,4,63,,,,
12,paises,nm,1,L1SP,SP,1,f,7,63,,,,
12,caries,nm,1,L1SP,SP,1,nf,4,63,,,,
12,peines,nm,1,L1SP,SP,1,nf,2,63,,,,
12,fuentes,nm,1,L1SP,SP,1,nf,2,63,,,,
12,sobres,nm,1,L1SP,SP,1,nf,2,63,,,,
12,leches ,m,1,L1SP,SP,1,f,2,63,,,,
12,nubes,nm,1,L1SP,SP,1,nf,2,63,,,,
12,muertes ,m,1,L1SP,SP,1,f,4,63,,,,
12,arboles,nm,1,L1SP,SP,1,f,2,63,,,,
12,buzones,nm,1,L1SP,SP,1,nf,2,63,,,,
12,calles,nm,1,L1SP,SP,1,f,4,63,,,,
12,carnes ,m,1,L1SP,SP,1,nf,2,63,,,,
13,clases,nm,1,L1SP,SP,1,f,6,63,,,,
13,lapices,nm,1,L1SP,SP,1,f,3,65,,,,
13,jardines,nm,1,L1SP,SP,1,nf,1,65,,,,
13,coches,nm,1,L1SP,SP,1,f,7,65,,,,
13,paises,nm,1,L1SP,SP,1,f,7,65,,,,
13,caries,nm,1,L1SP,SP,1,nf,5,65,,,,
13,peines,nm,1,L1SP,SP,1,nf,3,65,,,,
13,fuentes,nm,1,L1SP,SP,1,nf,3,65,,,,
13,sobres,nm,1,L1SP,SP,1,nf,2,65,,,,
13,leches ,m,1,L1SP,SP,1,f,2,65,,,,
13,nubes,nm,1,L1SP,SP,1,nf,1,65,,,,
13,muertes ,m,1,L1SP,SP,1,f,3,65,,,,
13,arboles,nm,1,L1SP,SP,1,f,7,65,,,,
13,buzones,nm,1,L1SP,SP,1,nf,3,65,,,,
13,calles,nm,1,L1SP,SP,1,f,3,65,,,,
13,carnes ,m,1,L1SP,SP,1,nf,2,65,,,,
13,clases,nm,1,L1SP,SP,1,f,7,65,,,,
14,lapices,nm,1,L1SP,SP,1,f,7,65,,,,
14,jardines,nm,1,L1SP,SP,1,nf,6,65,,,,
14,coches,nm,1,L1SP,SP,1,f,9,65,,,,
14,paises,nm,1,L1SP,SP,1,f,9,65,,,,
14,caries,nm,1,L1SP,SP,1,nf,7,65,,,,
14,peines,nm,1,L1SP,SP,1,nf,7,65,,,,
14,fuentes,nm,1,L1SP,SP,1,nf,4,65,,,,
14,sobres,nm,1,L1SP,SP,1,nf,7,65,,,,
14,leches ,m,1,L1SP,SP,1,f,5,65,,,,
14,nubes,nm,1,L1SP,SP,1,nf,3,65,,,,
14,muertes ,m,1,L1SP,SP,1,f,6,65,,,,
14,arboles,nm,1,L1SP,SP,1,f,9,65,,,,
14,buzones,nm,1,L1SP,SP,1,nf,7,65,,,,
14,calles,nm,1,L1SP,SP,1,f,5,65,,,,
14,carnes ,m,1,L1SP,SP,1,nf,4,65,,,,
14,clases,nm,1,L1SP,SP,1,f,8,65,,,,
15,lapices,nm,1,L1SP,SP,1,f,5,64,,,,
15,jardines,nm,1,L1SP,SP,1,nf,2,64,,,,
15,coches,nm,1,L1SP,SP,1,f,7,64,,,,
15,paises,nm,1,L1SP,SP,1,f,5,64,,,,
15,caries,nm,1,L1SP,SP,1,nf,3,64,,,,
15,peines,nm,0,L1SP,SP,1,nf,2,64,,,,
15,fuentes,nm,1,L1SP,SP,1,nf,3,64,,,,
15,sobres,nm,1,L1SP,SP,1,nf,1,64,,,,
15,leches ,m,1,L1SP,SP,1,f,3,64,,,,
15,nubes,nm,1,L1SP,SP,1,nf,2,64,,,,
15,muertes ,m,,L1SP,SP,1,f,5,64,,,,
15,arboles,nm,1,L1SP,SP,1,f,5,64,,,,
15,buzones,nm,1,L1SP,SP,1,nf,2,64,,,,
15,calles,nm,1,L1SP,SP,1,f,3,64,,,,
15,carnes ,m,1,L1SP,SP,1,nf,3,64,,,,
15,clases,nm,1,L1SP,SP,1,f,3,64,,,,
16,lapices,nm,1,L1SP,SP,1,f,8,64,,,,
16,jardines,nm,1,L1SP,SP,1,nf,3,64,,,,
16,coches,nm,1,L1SP,SP,1,f,9,64,,,,
16,paises,nm,1,L1SP,SP,1,f,9,64,,,,
16,caries,nm,1,L1SP,SP,1,nf,3,64,,,,
16,peines,nm,1,L1SP,SP,1,nf,8,64,,,,
16,fuentes,nm,1,L1SP,SP,1,nf,5,64,,,,
16,sobres,nm,1,L1SP,SP,1,nf,5,64,,,,
16,leches ,m,1,L1SP,SP,1,f,7,64,,,,
16,nubes,nm,1,L1SP,SP,1,nf,5,64,,,,
16,muertes ,m,1,L1SP,SP,1,f,6,64,,,,
16,arboles,nm,1,L1SP,SP,1,f,4,64,,,,
16,buzones,nm,1,L1SP,SP,1,nf,4,64,,,,
16,calles,nm,1,L1SP,SP,1,f,7,64,,,,
16,carnes ,m,1,L1SP,SP,1,nf,,64,,,,
16,clases,nm,0,L1SP,SP,1,f,6,64,,,,
17,lapices,nm,1,L1SP,SP,1,f,7,67,,,,
17,jardines,nm,1,L1SP,SP,1,nf,1,67,,,,
17,coches,nm,1,L1SP,SP,1,f,6,67,,,,
17,paises,nm,1,L1SP,SP,1,f,9,67,,,,
17,caries,nm,1,L1SP,SP,1,nf,5,67,,,,
17,peines,nm,1,L1SP,SP,1,nf,1,67,,,,
17,fuentes,nm,1,L1SP,SP,1,nf,3,67,,,,
17,sobres,nm,1,L1SP,SP,1,nf,4,67,,,,
17,leches ,m,1,L1SP,SP,1,f,9,67,,,,
17,nubes,nm,1,L1SP,SP,1,nf,1,67,,,,
17,muertes ,m,1,L1SP,SP,1,f,9,67,,,,
17,arboles,nm,1,L1SP,SP,1,f,7,67,,,,
17,buzones,nm,1,L1SP,SP,1,nf,3,67,,,,
17,calles,nm,1,L1SP,SP,1,f,7,67,,,,
17,carnes ,m,1,L1SP,SP,1,nf,3,67,,,,
17,clases,nm,1,L1SP,SP,1,f,9,67,,,,
18,lapices,nm,1,L1SP,SP,1,f,5,67,,,,
18,jardines,nm,0,L1SP,SP,1,nf,3,67,,,,
18,coches,nm,1,L1SP,SP,1,f,7,67,,,,
18,paises,nm,1,L1SP,SP,1,f,9,67,,,,
18,caries,nm,1,L1SP,SP,1,nf,6,67,,,,
18,peines,nm,1,L1SP,SP,1,nf,4,67,,,,
18,fuentes,nm,1,L1SP,SP,1,nf,3,67,,,,
18,sobres,nm,1,L1SP,SP,1,nf,5,67,,,,
18,leches ,m,1,L1SP,SP,1,f,3,67,,,,
18,nubes,nm,1,L1SP,SP,1,nf,5,67,,,,
18,muertes ,m,1,L1SP,SP,1,f,5,67,,,,
18,arboles,nm,0,L1SP,SP,1,f,7,67,,,,
18,buzones,nm,1,L1SP,SP,1,nf,4,67,,,,
18,calles,nm,1,L1SP,SP,1,f,4,67,,,,
18,carnes ,m,1,L1SP,SP,1,nf,4,67,,,,
18,clases,nm,1,L1SP,SP,1,f,8,67,,,,
19,lapices,nm,1,L1SP,SP,1,f,5,62,,,,
19,jardines,nm,0,L1SP,SP,1,nf,2,62,,,,
19,coches,nm,1,L1SP,SP,1,f,5,62,,,,
19,paises,nm,1,L1SP,SP,1,f,9,62,,,,
19,caries,nm,1,L1SP,SP,1,nf,3,62,,,,
19,peines,nm,1,L1SP,SP,1,nf,1,62,,,,
19,fuentes,nm,1,L1SP,SP,1,nf,1,62,,,,
19,sobres,nm,1,L1SP,SP,1,nf,3,62,,,,
19,leches ,m,1,L1SP,SP,1,f,3,62,,,,
19,nubes,nm,1,L1SP,SP,1,nf,2,62,,,,
19,muertes ,m,1,L1SP,SP,1,f,3,62,,,,
19,arboles,nm,1,L1SP,SP,1,f,5,62,,,,
19,buzones,nm,1,L1SP,SP,1,nf,3,62,,,,
19,calles,nm,1,L1SP,SP,1,f,3,62,,,,
19,carnes ,m,0,L1SP,SP,1,nf,1,62,,,,
19,clases,nm,1,L1SP,SP,1,f,7,62,,,,
20,lapices,nm,1,L1SP,SP,1,f,7,64,,,,
20,jardines,nm,1,L1SP,SP,1,nf,2,64,,,,
20,coches,nm,1,L1SP,SP,1,f,7,64,,,,
20,paises,nm,1,L1SP,SP,1,f,9,64,,,,
20,caries,nm,1,L1SP,SP,1,nf,8,64,,,,
20,peines,nm,1,L1SP,SP,1,nf,2,64,,,,
20,fuentes,nm,1,L1SP,SP,1,nf,2,64,,,,
20,sobres,nm,1,L1SP,SP,1,nf,1,64,,,,
20,leches ,m,1,L1SP,SP,1,f,1,64,,,,
20,nubes,nm,1,L1SP,SP,1,nf,1,64,,,,
20,muertes ,m,1,L1SP,SP,1,f,1,64,,,,
20,arboles,nm,1,L1SP,SP,1,f,6,64,,,,
20,buzones,nm,1,L1SP,SP,1,nf,4,64,,,,
20,calles,nm,1,L1SP,SP,1,f,3,64,,,,
